episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error
589,237.1,113,19.81,0.967841,,,,,
590,239.53,113,19.87,0.967871,25.156984,,87.774726,,
591,227.36,107,19.88,0.967871,,,,,
592,209.53,104,19.89,0.967871,,,,,
593,246.37,116,19.91,0.967871,,,,,
594,247.67,125,19.92,0.967871,,,,,
595,240.32,111,19.98,0.967834,16.150555,,88.013544,,
596,221.82,105,19.99,0.967834,,,,,
597,241.4,121,20.01,0.967834,,,,,
598,244.39,119,20.03,0.967834,,,,,
599,226.44,107,20.04,0.967834,,,,,
600,238.32,109,20.1,0.967779,17.800392,,88.250339,,
601,234.28,112,20.22,0.967779,,,,,
602,210.9,100,20.23,0.967779,,,,,
603,232.96,107,20.24,0.967779,,,,,
604,231.99,106,20.26,0.967779,,,,,
605,235.63,109,20.31,0.967676,18.766487,,88.516388,,
606,212.09,102,20.33,0.967676,,,,,
607,215.43,100,20.34,0.967676,,,,,
608,223.84,100,20.35,0.967676,,,,,
609,222.99,108,20.37,0.967676,,,,,
610,227.85,105,20.42,0.967587,10.241378,,88.641976,,
611,232.82,102,20.43,0.967587,,,,,
612,231.63,111,20.45,0.967587,,,,,
613,230.94,103,20.46,0.967587,,,,,
614,207.87,97,20.47,0.967587,,,,,
615,228.92,107,20.53,0.967521,20.318813,,88.891954,,
616,227.29,104,20.54,0.967521,,,,,
617,225.6,101,20.55,0.967521,,,,,
618,220.83,100,20.57,0.967521,,,,,
619,237.5,113,20.58,0.967521,,,,,
620,238.93,109,20.64,0.967337,20.557791,,89.188422,,
621,217.03,98,20.65,0.967337,,,,,
622,214.96,96,20.66,0.967337,,,,,
623,228.54,111,20.68,0.967337,,,,,
624,228.25,101,20.69,0.967337,,,,,
625,222.86,100,20.74,0.967125,17.111668,,89.425021,,
626,234.5,110,20.76,0.967125,,,,,
627,219.22,97,20.77,0.967125,,,,,
628,217.61,97,20.78,0.967125,,,,,
629,218.79,101,20.79,0.967125,,,,,
630,224.1,101,20.85,0.966955,16.112778,,89.617524,,
631,228.69,106,20.86,0.966955,,,,,
632,220.2,100,20.87,0.966955,,,,,
633,226.16,107,20.89,0.966955,,,,,
634,219.89,99,20.9,0.966955,,,,,
635,211.97,95,20.95,0.966856,12.968885,,89.763391,,
636,229.48,109,20.97,0.966856,,,,,
637,215.03,97,20.98,0.966856,,,,,
638,236.79,112,20.99,0.966856,,,,,
639,222.2,102,21.01,0.966856,,,,,
640,219.46,101,21.06,0.966858,17.163343,,89.931849,,
641,219.62,99,21.08,0.966858,,,,,
642,217.65,99,21.09,0.966858,,,,,
643,221.11,101,21.1,0.966858,,,,,
644,226.28,100,21.12,0.966858,,,,,
645,219.05,98,21.17,0.966855,13.71664,,90.109369,,
646,219.07,99,21.18,0.966855,,,,,
647,224.14,104,21.2,0.966855,,,,,
648,211.34,96,21.21,0.966855,,,,,
649,223.33,101,21.22,0.966855,,,,,
650,211.56,97,21.27,0.966815,5.165847,,90.198736,,
651,213.38,95,21.38,0.966815,,,,,
652,220.87,101,21.39,0.966815,,,,,
653,215.12,99,21.4,0.966815,,,,,
654,220.58,99,21.42,0.966815,,,,,
655,190.83,88,21.47,0.966806,4.777842,,90.23874,,
656,214.22,96,21.48,0.966806,,,,,
657,210.21,93,21.49,0.966806,,,,,
658,215.18,104,21.51,0.966806,,,,,
659,217.39,97,21.52,0.966806,,,,,
660,220.42,103,21.57,0.966835,5.661553,,90.289276,,
661,217.76,99,21.62,0.966835,,,,,
662,173.07,83,21.65,0.966835,,,,,
663,220.57,101,21.67,0.966835,,,,,
664,221.75,102,21.69,0.966835,,,,,
665,219.08,100,21.74,0.96694,0.515701,,90.277215,,
666,215.04,97,21.75,0.96694,,,,,
667,218.49,98,21.76,0.96694,,,,,
668,214.46,94,21.78,0.96694,,,,,
669,215.78,98,21.79,0.96694,,,,,
670,213.03,100,21.84,0.967044,6.987626,,90.361011,,
671,226.61,104,21.85,0.967044,,,,,
672,219.18,101,21.87,0.967044,,,,,
673,219.27,100,21.88,0.967044,,,,,
674,215.3,96,21.89,0.967044,,,,,
675,224.53,106,21.95,0.967228,10.559253,,90.464447,,
676,218.71,97,21.96,0.967228,,,,,
677,207.09,96,21.97,0.967228,,,,,
678,190.72,88,21.98,0.967228,,,,,
679,220.25,103,22.0,0.967228,,,,,
680,205.08,95,22.05,0.967423,-3.051118,,90.414508,,
681,219.77,102,22.06,0.967423,,,,,
682,199.67,92,22.08,0.967423,,,,,
683,223.97,103,22.09,0.967423,,,,,
684,202.18,95,22.1,0.967423,,,,,
685,211.9,96,22.15,0.967563,-4.587442,,90.373179,,
686,227.07,118,22.17,0.967563,,,,,
687,214.19,98,22.18,0.967563,,,,,
688,205.42,103,22.19,0.967563,,,,,
689,140.91,74,22.2,0.967563,,,,,
690,211.06,96,22.26,0.967761,-18.691439,,90.119383,,
691,116.52,64,22.26,0.967761,,,,,
692,99.57,57,22.27,0.967761,,,,,
693,176.08,85,22.28,0.967761,,,,,
694,200.94,97,22.29,0.967761,,,,,
695,175.39,86,22.34,0.967924,-75.253242,,89.18043,,
696,162.6,78,22.35,0.967924,,,,,
697,198.96,93,22.36,0.967924,,,,,
698,177.04,85,22.37,0.967924,,,,,
699,213.17,97,22.38,0.967924,,,,,
700,179.91,86,22.43,0.968109,-25.3377,,88.847301,,
701,168.98,82,22.52,0.968109,,,,,
702,186.81,86,22.53,0.968109,,,,,
703,194.65,90,22.54,0.968109,,,,,
704,194.12,92,22.56,0.968109,,,,,
705,155.82,78,22.6,0.968255,-34.391994,,88.423842,,
706,189.28,88,22.61,0.968255,,,,,
707,137.08,69,22.62,0.968255,,,,,
708,131.31,68,22.63,0.968255,,,,,
709,182.61,86,22.64,0.968255,,,,,
710,155.02,76,22.68,0.968364,-58.357998,,87.703091,,
711,202.01,91,22.69,0.968364,,,,,
712,206.61,93,22.7,0.968364,,,,,
713,204.52,96,22.72,0.968364,,,,,
714,169.98,80,22.73,0.968364,,,,,
715,204.28,94,22.78,0.968514,-2.006923,,87.646775,,
716,212.81,97,22.79,0.968514,,,,,
717,176.14,82,22.8,0.968514,,,,,
718,177.75,83,22.81,0.968514,,,,,
719,195.48,89,22.82,0.968514,,,,,
720,184.66,86,22.87,0.968646,-13.344633,,87.478623,,
721,204.17,91,22.88,0.968646,,,,,
722,209.61,95,22.89,0.968646,,,,,
723,176.96,83,22.91,0.968646,,,,,
724,203.85,91,22.92,0.968646,,,,,
725,209.19,94,22.97,0.968741,3.044497,,87.525174,,
726,216.12,100,22.98,0.968741,,,,,
727,199.95,90,22.99,0.968741,,,,,
728,195.06,89,23.0,0.968741,,,,,
729,168.68,80,23.01,0.968741,,,,,
730,198.41,90,23.07,0.96885,-5.088401,,87.45145,,
731,218.14,96,23.08,0.96885,,,,,
732,215.19,95,23.09,0.96885,,,,,
733,209.14,93,23.1,0.96885,,,,,
734,200.58,90,23.12,0.96885,,,,,
735,217.62,97,23.17,0.968882,16.264248,,87.689334,,
736,210.99,93,23.18,0.968882,,,,,
737,209.41,92,23.19,0.968882,,,,,
738,206.26,91,23.2,0.968882,,,,,
739,212.33,93,23.22,0.968882,,,,,
740,167.47,78,23.26,0.968937,9.103762,,87.789303,,
741,207.41,91,23.27,0.968937,,,,,
742,210.66,95,23.29,0.968937,,,,,
743,201.46,91,23.3,0.968937,,,,,
744,209.16,93,23.31,0.968937,,,,,
745,204.64,92,23.36,0.968995,9.996331,,87.908955,,
746,213.57,96,23.37,0.968995,,,,,
747,210.18,93,23.38,0.968995,,,,,
748,170.88,79,23.39,0.968995,,,,,
749,210.62,93,23.41,0.968995,,,,,
750,205.78,92,23.45,0.968976,3.20699,,87.990191,,
751,213.93,94,23.56,0.968976,,,,,
752,208.04,92,23.57,0.968976,,,,,
753,206.9,92,23.58,0.968976,,,,,
754,208.72,93,23.59,0.968976,,,,,
755,173.39,81,23.64,0.968963,5.249874,,88.055887,,
756,207.75,92,23.65,0.968963,,,,,
757,205.58,91,23.66,0.968963,,,,,
758,207.32,92,23.67,0.968963,,,,,
759,207.94,94,23.68,0.968963,,,,,
760,214.73,95,23.73,0.96903,16.551905,,88.213824,,
761,201.38,89,23.74,0.96903,,,,,
762,213.4,94,23.76,0.96903,,,,,
763,212.62,93,23.77,0.96903,,,,,
764,223.31,99,23.78,0.96903,,,,,
765,207.53,93,23.83,0.969059,14.611758,,88.416753,,
766,204.22,90,23.84,0.969059,,,,,
767,206.95,93,23.85,0.969059,,,,,
768,213.69,94,23.87,0.969059,,,,,
769,214.25,98,23.88,0.969059,,,,,
770,204.82,91,23.93,0.969101,10.874438,,88.549847,,
771,207.03,92,23.94,0.969101,,,,,
772,200.65,90,23.95,0.969101,,,,,
773,202.45,91,23.96,0.969101,,,,,
774,213.19,95,23.98,0.969101,,,,,
775,214.69,98,24.03,0.969101,6.126905,,88.646472,,
776,213.72,96,24.04,0.969101,,,,,
777,203.56,91,24.06,0.969101,,,,,
778,203.87,91,24.07,0.969101,,,,,
779,211.1,95,24.08,0.969101,,,,,
780,213.65,100,24.13,0.969108,7.656834,,88.739254,,
781,205.07,92,24.14,0.969108,,,,,
782,198.0,90,24.16,0.969108,,,,,
783,199.52,89,24.17,0.969108,,,,,
784,203.57,91,24.18,0.969108,,,,,
785,189.4,87,24.23,0.969158,-0.583795,,88.707605,,
786,198.31,89,24.24,0.969158,,,,,
787,213.94,99,24.25,0.969158,,,,,
788,201.28,92,24.27,0.969158,,,,,
789,199.92,89,24.28,0.969158,,,,,
790,179.55,84,24.32,0.969288,-3.855894,,88.62443,,
791,207.93,95,24.34,0.969288,,,,,
792,199.11,90,24.35,0.969288,,,,,
793,202.6,96,24.36,0.969288,,,,,
794,191.41,92,24.37,0.969288,,,,,
795,203.02,91,24.42,0.969434,-1.502634,,88.591456,,
796,166.85,79,24.43,0.969434,,,,,
797,186.59,86,24.44,0.969434,,,,,
798,200.09,90,24.45,0.969434,,,,,
799,206.91,95,24.47,0.969434,,,,,
800,188.87,87,24.51,0.969449,-19.141613,,88.397923,,
801,191.05,87,24.61,0.969449,,,,,
802,177.94,83,24.62,0.969449,,,,,
803,194.39,89,24.64,0.969449,,,,,
804,189.72,87,24.65,0.969449,,,,,
805,180.87,84,24.69,0.969474,-17.481489,,88.171549,,
806,159.3,77,24.7,0.969474,,,,,
807,185.4,86,24.71,0.969474,,,,,
808,186.55,86,24.73,0.969474,,,,,
809,158.77,77,24.73,0.969474,,,,,
810,204.78,93,24.78,0.969507,-28.125307,,87.808618,,
811,196.63,94,24.79,0.969507,,,,,
812,147.99,73,24.8,0.969507,,,,,
813,186.05,86,24.81,0.969507,,,,,
814,183.58,86,24.82,0.969507,,,,,
815,165.3,79,24.87,0.969495,-34.086731,,87.393509,,
816,186.06,87,24.88,0.969495,,,,,
817,197.4,90,24.89,0.969495,,,,,
818,195.07,92,24.9,0.969495,,,,,
819,89.38,53,24.91,0.969495,,,,,
820,207.21,97,24.96,0.969429,-30.942717,,87.031353,,
821,181.13,86,24.97,0.969429,,,,,
822,100.27,57,24.98,0.969429,,,,,
823,191.0,90,24.99,0.969429,,,,,
824,189.63,92,25.0,0.969429,,,,,
825,187.59,87,25.05,0.969444,-34.528236,,86.569057,,
826,206.56,94,25.07,0.969444,,,,,
827,181.33,84,25.08,0.969444,,,,,
828,197.73,93,25.1,0.969444,,,,,
829,199.86,92,25.11,0.969444,,,,,
830,128.71,67,25.17,0.969429,-18.544224,,86.350999,,
831,197.65,92,25.19,0.969429,,,,,
832,213.18,100,25.2,0.969429,,,,,
833,212.55,111,25.22,0.969429,,,,,
834,199.99,91,25.24,0.969429,,,,,
835,207.63,95,25.32,0.969456,3.684622,,86.380788,,
836,209.8,96,25.34,0.969456,,,,,
837,186.55,87,25.35,0.969456,,,,,
838,186.74,100,25.37,0.969456,,,,,
839,214.24,102,25.39,0.969456,,,,,
840,206.87,94,25.46,0.969389,-7.127544,,86.333041,,
841,207.2,107,25.48,0.969389,,,,,
842,206.11,96,25.54,0.969389,,,,,
843,208.29,96,25.56,0.969389,,,,,
844,193.06,90,25.57,0.969389,,,,,
845,196.05,101,25.63,0.969246,-11.477862,,86.245106,,
846,211.52,100,25.65,0.969246,,,,,
847,205.35,96,25.66,0.969246,,,,,
848,195.0,96,25.67,0.969246,,,,,
849,213.37,102,25.68,0.969246,,,,,
850,207.45,105,25.74,0.969053,-4.781803,,86.217666,,
851,208.66,101,25.86,0.969053,,,,,
852,204.62,97,25.87,0.969053,,,,,
853,193.59,92,25.88,0.969053,,,,,
854,185.78,92,25.9,0.969053,,,,,
855,148.59,74,25.94,0.968967,-15.73399,,85.981177,,
856,221.05,121,25.96,0.968967,,,,,
857,133.72,69,25.97,0.968967,,,,,
858,192.32,97,25.98,0.968967,,,,,
859,184.58,91,25.99,0.968967,,,,,
860,212.38,101,26.04,0.968883,-22.521578,,85.698908,,
861,207.97,101,26.06,0.968883,,,,,
862,175.01,88,26.07,0.968883,,,,,
863,186.96,91,26.08,0.968883,,,,,
864,228.02,116,26.1,0.968883,,,,,
865,233.15,126,26.15,0.968778,-9.141638,,85.595693,,
866,205.69,104,26.17,0.968778,,,,,
867,215.94,101,26.18,0.968778,,,,,
868,186.19,91,26.19,0.968778,,,,,
869,220.73,109,26.21,0.968778,,,,,
870,218.23,125,26.27,0.968766,-3.016814,,85.520945,,
871,221.56,107,26.28,0.968766,,,,,
872,225.78,118,26.3,0.968766,,,,,
873,211.3,105,26.31,0.968766,,,,,
874,206.31,110,26.33,0.968766,,,,,
875,210.97,98,26.38,0.968768,1.813339,,85.536722,,
876,229.9,116,26.4,0.968768,,,,,
877,229.44,119,26.41,0.968768,,,,,
878,221.36,109,26.43,0.968768,,,,,
879,219.16,102,26.44,0.968768,,,,,
880,219.01,105,26.5,0.968773,12.223928,,85.690153,,
881,229.79,113,26.52,0.968773,,,,,
882,218.61,102,26.53,0.968773,,,,,
883,224.14,106,26.54,0.968773,,,,,
884,223.77,109,26.56,0.968773,,,,,
885,223.4,110,26.62,0.968804,17.562523,,85.899431,,
886,225.14,110,26.63,0.968804,,,,,
887,208.15,98,26.65,0.968804,,,,,
888,249.23,133,26.66,0.968804,,,,,
889,235.41,121,26.68,0.968804,,,,,
890,220.94,103,26.74,0.96879,13.336548,,86.083415,,
891,210.24,97,26.75,0.96879,,,,,
892,240.04,125,26.77,0.96879,,,,,
893,219.31,102,26.78,0.96879,,,,,
894,236.42,125,26.8,0.96879,,,,,
895,214.53,98,26.86,0.968647,12.781253,,86.272025,,
896,225.51,106,26.87,0.968647,,,,,
897,234.64,118,26.89,0.968647,,,,,
898,228.88,108,26.9,0.968647,,,,,
899,215.64,99,26.91,0.968647,,,,,
900,231.11,114,26.97,0.968467,17.390535,,86.510342,,
901,227.15,109,27.07,0.968467,,,,,
902,234.87,119,27.09,0.968467,,,,,
903,230.4,113,27.1,0.968467,,,,,
904,215.26,98,27.11,0.968467,,,,,
905,225.74,108,27.17,0.968342,17.238136,,86.710214,,
906,192.59,108,27.19,0.968342,,,,,
907,184.37,90,27.2,0.968342,,,,,
908,223.86,107,27.21,0.968342,,,,,
909,162.5,87,27.22,0.968342,,,,,
910,216.76,100,27.28,0.968308,-16.541035,,86.445171,,
911,216.97,98,27.29,0.968308,,,,,
912,217.93,101,27.3,0.968308,,,,,
913,244.07,128,27.32,0.968308,,,,,
914,232.62,115,27.34,0.968308,,,,,
915,220.78,100,27.39,0.968237,16.685783,,86.677267,,
916,247.42,134,27.41,0.968237,,,,,
917,226.1,111,27.42,0.968237,,,,,
918,244.77,129,27.44,0.968237,,,,,
919,231.44,112,27.46,0.968237,,,,,
920,219.24,101,27.52,0.968248,16.317873,,86.855806,,
921,261.29,145,27.54,0.968248,,,,,
922,241.86,125,27.55,0.968248,,,,,
923,219.36,100,27.57,0.968248,,,,,
924,238.37,122,27.58,0.968248,,,,,
925,242.6,124,27.65,0.968345,18.413162,,87.04526,,
926,233.0,115,27.67,0.968345,,,,,
927,247.51,133,27.68,0.968345,,,,,
928,234.2,118,27.7,0.968345,,,,,
929,227.36,113,27.71,0.968345,,,,,
930,221.28,106,27.77,0.968521,12.425437,,87.164474,,
931,249.0,135,27.79,0.968521,,,,,
932,218.16,100,27.8,0.968521,,,,,
933,218.07,106,27.82,0.968521,,,,,
934,237.83,122,27.83,0.968521,,,,,
935,247.15,134,27.9,0.968766,10.007081,,87.273321,,
936,259.2,145,27.92,0.968766,,,,,
937,260.76,144,27.94,0.968766,,,,,
938,226.53,113,27.95,0.968766,,,,,
939,240.72,138,27.97,0.968766,,,,,
940,244.91,134,28.04,0.969084,8.058547,,87.342027,,
941,253.8,139,28.06,0.969084,,,,,
942,239.09,125,28.08,0.969084,,,,,
943,246.89,132,28.09,0.969084,,,,,
944,230.92,130,28.11,0.969084,,,,,
945,243.92,128,28.2,0.969348,2.827192,,87.382754,,
946,248.98,145,28.22,0.969348,,,,,
947,231.96,113,28.24,0.969348,,,,,
948,249.89,140,28.27,0.969348,,,,,
949,236.82,126,28.3,0.969348,,,,,
950,237.92,123,28.39,0.969549,1.147282,,87.424837,,
951,229.97,114,28.59,0.969549,,,,,
952,243.39,131,28.61,0.969549,,,,,
953,243.0,134,28.64,0.969549,,,,,
954,240.34,128,28.66,0.969549,,,,,
955,237.56,120,28.76,0.969732,3.468481,,87.469372,,
956,238.79,124,28.77,0.969732,,,,,
957,265.23,165,28.81,0.969732,,,,,
958,248.6,138,28.83,0.969732,,,,,
959,215.66,115,28.85,0.969732,,,,,
960,251.74,146,28.94,0.96989,-3.109213,,87.431888,,
961,258.23,144,28.96,0.96989,,,,,
962,254.31,142,28.98,0.96989,,,,,
963,251.96,137,29.0,0.96989,,,,,
964,256.64,140,29.01,0.96989,,,,,
965,268.77,155,29.1,0.96998,8.090472,,87.553295,,
966,237.04,130,29.11,0.96998,,,,,
967,267.51,149,29.13,0.96998,,,,,
968,250.7,137,29.15,0.96998,,,,,
969,227.72,107,29.16,0.96998,,,,,
970,251.04,137,29.24,0.970085,8.670725,,87.653727,,
971,248.18,138,29.25,0.970085,,,,,
972,256.98,139,29.27,0.970085,,,,,
973,272.07,156,29.29,0.970085,,,,,
974,239.84,134,29.31,0.970085,,,,,
975,253.4,140,29.39,0.970192,6.536428,,87.732302,,
976,264.52,150,29.41,0.970192,,,,,
977,257.99,146,29.43,0.970192,,,,,
978,245.74,141,29.45,0.970192,,,,,
979,250.62,135,29.46,0.970192,,,,,
980,258.64,144,29.54,0.970336,7.05255,,87.797576,,
981,275.66,153,29.56,0.970336,,,,,
982,219.69,132,29.58,0.970336,,,,,
983,254.88,129,29.6,0.970336,,,,,
984,271.24,149,29.61,0.970336,,,,,
985,258.91,140,29.69,0.970434,11.363545,,87.954707,,
986,176.12,110,29.7,0.970434,,,,,
987,263.93,142,29.72,0.970434,,,,,
988,111.56,64,29.73,0.970434,,,,,
989,278.2,160,29.75,0.970434,,,,,
990,266.36,144,29.82,0.97047,-17.794046,,87.755458,,
991,169.11,97,29.84,0.97047,,,,,
992,133.08,81,29.85,0.97047,,,,,
993,179.55,102,29.86,0.97047,,,,,
994,178.67,110,29.88,0.97047,,,,,
995,95.64,59,29.92,0.970588,-95.098816,,86.527156,,
996,107.65,67,29.93,0.970588,,,,,
997,297.06,178,29.95,0.970588,,,,,
998,263.95,140,29.97,0.970588,,,,,
999,145.22,87,29.98,0.970588,,,,,
1000,159.98,96,30.04,0.970617,-33.01334,,86.148498,,
