episode,return,length,wall_time,sigma_mean,actor_loss,critic_loss,baseline,mean_value,mean_td_error
913,84.27,58,12.45,1.098269,65.855324,,25.460541,,
914,82.2,61,12.46,1.097668,50.944069,,26.085575,,
915,95.3,65,12.47,1.097083,78.109886,,26.999407,,
916,91.27,67,12.48,1.096747,63.982407,,27.718058,,
917,87.04,62,12.5,1.096059,48.898964,,28.339542,,
918,97.45,70,12.51,1.095249,61.902443,,29.111967,,
919,95.31,69,12.52,1.094544,59.341236,,29.795852,,
920,89.12,65,12.53,1.094225,48.022194,,30.307381,,
921,43.36,37,12.54,1.094149,-33.370281,,29.884948,,
922,85.65,64,12.55,1.09424,38.280319,,30.311032,,
923,81.47,60,12.57,1.09478,35.582924,,30.685885,,
924,32.11,29,12.57,1.095391,-57.750111,,29.95918,,
925,78.43,56,12.58,1.095514,26.259985,,30.302115,,
926,33.75,30,12.59,1.095569,-60.782364,,29.617572,,
927,30.48,28,12.59,1.095416,-67.766487,,28.908581,,
928,27.56,27,12.6,1.095336,-64.288727,,28.144889,,
929,102.57,75,12.61,1.095474,67.317993,,28.904214,,
930,118.14,82,12.63,1.095422,87.742096,,29.959024,,
931,90.33,65,12.64,1.095167,39.289486,,30.436101,,
932,90.6,64,12.65,1.094794,40.439682,,30.924667,,
933,65.21,47,12.66,1.094455,6.640056,,31.001713,,
934,38.53,33,12.67,1.093974,-55.680332,,30.384272,,
935,87.25,61,12.68,1.093431,36.875671,,30.827456,,
936,44.25,37,12.69,1.092516,-44.467922,,30.366676,,
937,92.35,64,12.7,1.091236,44.143887,,30.931713,,
938,95.07,65,12.71,1.089972,48.41518,,31.505092,,
939,43.66,35,12.72,1.089022,-38.35088,,31.009892,,
940,90.47,62,12.73,1.088005,42.893745,,31.545007,,
941,90.04,62,12.74,1.087022,37.86179,,31.993547,,
942,87.78,62,12.76,1.08675,39.536171,,32.378124,,
943,73.37,50,12.77,1.086531,12.735985,,32.525716,,
944,86.13,58,12.78,1.085798,22.452675,,32.885202,,
945,95.19,66,12.79,1.085063,37.068645,,33.329656,,
946,81.46,55,12.8,1.084242,18.792784,,33.571278,,
947,84.94,58,12.81,1.083417,22.633976,,33.846043,,
948,81.18,55,12.82,1.083131,20.769962,,34.052031,,
949,89.06,63,12.83,1.082438,20.117352,,34.325429,,
950,76.99,53,12.85,1.081932,7.278794,,34.39958,,
951,74.6,52,12.93,1.081821,9.518284,,34.447927,,
952,75.02,51,12.95,1.08193,7.569275,,34.5188,,
953,77.28,52,12.96,1.082062,8.561474,,34.616969,,
954,78.22,54,12.97,1.0814,0.938653,,34.714843,,
955,78.37,54,12.98,1.080958,10.175842,,34.817399,,
956,67.07,47,12.98,1.079804,-14.525667,,34.704305,,
957,97.62,67,13.0,1.079056,37.505573,,35.108156,,
958,67.01,47,13.01,1.078165,-13.678576,,34.975844,,
959,81.48,56,13.02,1.077377,10.806287,,35.099235,,
960,83.08,56,13.03,1.076901,17.124043,,35.276562,,
961,77.19,53,13.04,1.075674,-2.303637,,35.330167,,
962,77.1,53,13.05,1.074985,7.482223,,35.393277,,
963,72.92,50,13.06,1.074447,-2.828552,,35.348124,,
964,93.91,68,13.07,1.073814,18.934559,,35.586846,,
965,86.93,60,13.08,1.073356,17.557867,,35.783712,,
966,90.09,64,13.09,1.072352,8.073875,,35.94995,,
967,84.96,61,13.11,1.071826,12.875883,,36.061816,,
968,89.65,65,13.12,1.071258,10.80163,,36.197511,,
969,85.31,60,13.13,1.070817,10.08812,,36.308428,,
970,120.24,82,13.15,1.070611,62.268791,,37.029789,,
971,94.74,66,13.16,1.070638,20.47274,,37.254478,,
972,91.61,62,13.17,1.070452,16.753044,,37.469905,,
973,96.81,70,13.18,1.069451,8.842575,,37.641874,,
974,118.32,81,13.2,1.068815,51.887341,,38.225737,,
975,86.89,62,13.21,1.068415,2.237126,,38.232865,,
976,91.13,62,13.22,1.068085,11.985971,,38.369366,,
977,95.89,68,13.24,1.067605,11.23095,,38.526375,,
978,118.25,87,13.25,1.067734,44.408104,,38.951093,,
979,115.39,85,13.27,1.067685,27.98823,,39.306154,,
980,86.54,60,13.28,1.067253,-5.816044,,39.278028,,
981,103.51,79,13.3,1.066764,7.876398,,39.389114,,
982,85.99,74,13.31,1.066256,-31.764603,,39.023586,,
983,126.1,90,13.33,1.065622,35.897701,,39.475774,,
984,86.47,73,13.34,1.06494,-35.069794,,39.095362,,
985,84.93,73,13.36,1.064355,-37.547287,,38.644264,,
986,78.28,70,13.37,1.064199,-43.272732,,38.088996,,
987,62.52,51,13.38,1.063951,-50.797283,,37.507317,,
988,72.19,59,13.39,1.063646,-35.423794,,37.098323,,
989,77.62,70,13.4,1.063357,-42.079185,,36.602685,,
990,73.88,59,13.41,1.063075,-31.281673,,36.237541,,
991,73.34,60,13.43,1.062645,-32.717342,,35.880641,,
992,78.17,62,13.44,1.062203,-19.791313,,35.657385,,
993,79.86,65,13.45,1.061925,-18.717537,,35.422656,,
994,81.51,70,13.46,1.061958,-22.730675,,35.095001,,
995,87.34,72,13.48,1.061786,-12.950983,,34.97639,,
996,90.77,73,13.49,1.061626,-1.570731,,34.961383,,
997,70.9,55,13.5,1.061798,-18.535198,,34.717963,,
998,81.87,63,13.51,1.062217,-3.701791,,34.643036,,
999,73.65,58,13.55,1.062723,-14.379725,,34.451165,,
1000,74.03,56,13.57,1.063279,-12.009097,,34.294233,,
